customer_id,age,income,preferred_product,transactions_last_year,avg_spend,recency_days,loyalty_score
1750,34,48464,Mouthwash,4,7.99,50,72
1751,52,31114,Mouthwash,10,7.24,49,80
1752,30,29002,Mouthwash,10,6.9,32,78
1753,58,26381,Whitening Kit,5,7.86,83,69
1754,56,52944,Whitening Kit,5,8.25,65,67
1755,32,59263,Mouthwash,4,10.23,26,73
1756,46,67192,Whitening Kit,6,9.45,69,71
1757,46,55117,Mouthwash,7,9.88,26,74
1758,28,58954,Toothbrush,7,6.62,102,64
1759,49,38039,Whitening Kit,8,8.22,65,80
1760,19,31123,Toothbrush,7,11.84,94,66
1761,64,55200,Toothpaste,6,7.26,113,65
1762,31,50012,Whitening Kit,9,7.82,12,85
1763,37,46289,Toothpaste,8,7.86,100,64
1764,39,49648,Mouthwash,10,7.24,36,83
1765,28,48878,Whitening Kit,7,10.72,24,77
1766,44,60405,Whitening Kit,6,6.39,42,75
1767,20,60539,Whitening Kit,12,10.2,55,81
1768,34,51530,Toothpaste,9,9.42,55,80
1769,61,55149,Toothpaste,6,7.35,89,70
1770,45,51168,Mouthwash,7,6.47,8,80
1771,46,39465,Toothbrush,8,7.42,76,73
1772,38,54078,Toothbrush,6,10.4,61,73
1773,64,28266,Toothpaste,6,10.19,27,78
1774,33,57646,Whitening Kit,13,9.5,76,76
1775,54,30665,Toothbrush,5,7.28,63,65
1776,37,48429,Toothbrush,6,7.61,32,75
1777,23,34858,Toothpaste,6,9.07,60,64
1778,36,51640,Mouthwash,8,6.91,35,77
1779,22,44592,Toothpaste,8,9.59,16,86
1780,20,25862,Toothpaste,10,7.88,36,81
1781,18,50048,Whitening Kit,15,10.03,56,76
1782,55,38064,Toothpaste,6,3.96,30,72
1783,32,55573,Whitening Kit,5,5.98,101,60
1784,51,45015,Mouthwash,11,6.67,32,88
1785,52,49745,Whitening Kit,6,8.53,79,64
1786,42,33509,Mouthwash,10,6.56,21,85
1787,41,37928,Mouthwash,6,12.95,56,72
1788,29,39496,Mouthwash,6,4.45,40,75
1789,35,55280,Toothpaste,7,10.05,93,68
1790,32,65128,Whitening Kit,8,10.58,54,75
1791,61,35337,Toothbrush,8,8.75,30,81
1792,33,57922,Toothpaste,7,6.71,89,74
1793,44,18963,Mouthwash,10,7.45,20,88
1794,25,30669,Toothbrush,6,9.54,74,67
1795,63,33494,Toothpaste,9,3.5,95,65
1796,42,28769,Toothbrush,10,5.91,1,87
1797,34,25996,Mouthwash,13,6.16,74,76
1798,46,49955,Toothbrush,7,8.86,18,81
1799,25,42431,Toothbrush,9,10.22,113,67
1800,32,49552,Mouthwash,8,12.45,100,69
1801,44,53285,Toothbrush,10,2.84,57,82
1802,63,48187,Toothpaste,6,4.93,59,71
1803,24,52893,Toothbrush,12,6.64,118,69
1804,20,44165,Whitening Kit,11,8.89,13,83
1805,46,30756,Toothpaste,6,9.41,32,75
1806,61,57693,Toothbrush,8,4.55,86,68
1807,41,37930,Whitening Kit,8,8.44,70,72
1808,20,33772,Whitening Kit,5,1.1,33,79
1809,37,42864,Whitening Kit,7,8.23,65,75
1810,63,34046,Toothbrush,10,7.43,3,88
1811,32,39990,Mouthwash,5,7.25,5,78
1812,42,49128,Whitening Kit,10,6.52,114,65
1813,47,49180,Mouthwash,6,7.28,91,59
1814,31,34226,Toothpaste,8,8.3,12,86
1815,24,39147,Mouthwash,6,11.65,33,74
1816,34,57891,Mouthwash,10,4.29,105,72
1817,61,50956,Mouthwash,5,6.82,27,74
1818,37,69900,Mouthwash,10,8.85,113,67
1819,53,59161,Mouthwash,12,7.35,13,92
1820,26,58731,Toothpaste,7,7.81,110,64
1821,55,28345,Toothpaste,10,6.03,75,70
1822,39,54166,Mouthwash,9,9.56,75,73
1823,19,44362,Mouthwash,8,2.07,36,77
1824,41,38388,Whitening Kit,5,5.02,105,60
1825,25,47016,Toothpaste,10,12.39,58,78
1826,28,56342,Toothbrush,9,4.43,64,70
1827,30,51009,Toothpaste,11,5.32,50,79
1828,34,34458,Toothbrush,12,5.53,51,77
1829,25,53909,Whitening Kit,11,6.15,4,87
1830,38,37348,Mouthwash,3,7.45,44,71
1831,35,47600,Whitening Kit,9,10.2,18,85
1832,47,41359,Mouthwash,6,8.69,18,77
1833,35,42373,Toothpaste,11,6.91,92,73
1834,63,54194,Mouthwash,6,11.87,6,83
1835,64,32517,Toothbrush,7,6.46,59,80
1836,48,68342,Toothbrush,9,7.64,63,78
1837,55,23146,Whitening Kit,9,7.8,43,81
1838,49,37827,Toothpaste,8,9.62,69,73
1839,28,49442,Toothbrush,6,4.62,112,61
1840,62,52011,Whitening Kit,6,4.94,75,71
1841,42,43794,Toothpaste,7,9.86,69,73
1842,50,44311,Toothpaste,6,11.96,9,77
1843,55,49926,Whitening Kit,8,6.59,23,78
1844,58,42227,Toothbrush,8,4.35,11,84
1845,25,61718,Toothbrush,10,4.52,61,78
1846,28,55072,Whitening Kit,11,10.09,79,78
1847,39,55473,Toothbrush,5,3.28,89,64
1848,41,33406,Whitening Kit,7,7.66,17,76
1849,58,44047,Toothbrush,7,7.06,50,76
1850,34,41394,Toothbrush,6,5.81,53,73
1851,29,32932,Whitening Kit,10,5.35,90,70
1852,63,49321,Whitening Kit,9,9.24,14,86
1853,49,38548,Toothbrush,13,9.44,39,87
1854,32,52864,Whitening Kit,5,10.42,55,75
1855,33,32157,Toothbrush,6,8.71,112,59
1856,39,65628,Mouthwash,7,7.52,9,83
1857,45,34244,Toothpaste,18,7.91,63,82
1858,37,47631,Toothpaste,7,9.98,27,79
1859,50,54502,Toothbrush,9,3.23,35,74
1860,27,38152,Toothpaste,9,8.61,91,74
1861,57,55229,Toothbrush,5,6.05,117,57
1862,49,30249,Whitening Kit,4,8.44,80,67
1863,50,62425,Mouthwash,9,4.92,60,80
1864,19,45169,Toothpaste,8,9.63,86,71
1865,50,37843,Toothpaste,1,8.97,30,79
1866,50,41409,Whitening Kit,7,5.74,90,73
1867,58,54707,Mouthwash,5,6.33,103,61
1868,30,37986,Mouthwash,7,6.1,39,77
1869,47,36007,Mouthwash,9,7.64,52,75
1870,50,42341,Whitening Kit,7,12.57,97,65
1871,30,30876,Toothpaste,4,2.96,104,62
1872,43,66846,Toothpaste,7,8.31,58,71
1873,39,38203,Mouthwash,2,8.58,65,70
1874,56,54979,Whitening Kit,7,6.17,76,67
1875,19,47513,Whitening Kit,8,3.32,81,71
1876,55,33185,Whitening Kit,6,7.0,89,67
1877,56,44928,Mouthwash,7,4.46,29,74
1878,43,54408,Whitening Kit,3,8.89,58,73
1879,63,42740,Mouthwash,8,4.05,42,76
1880,32,59317,Mouthwash,7,7.37,28,82
1881,51,57258,Mouthwash,7,5.57,83,65
1882,59,56026,Toothbrush,10,10.29,105,63
1883,61,39484,Mouthwash,6,11.42,10,79
1884,57,32041,Whitening Kit,6,6.6,11,78
1885,28,37636,Toothbrush,9,4.87,74,79
1886,20,47354,Toothpaste,4,11.68,60,71
1887,23,51549,Toothpaste,5,7.16,30,76
1888,26,18941,Whitening Kit,6,8.29,49,73
1889,23,44902,Whitening Kit,13,7.2,71,80
1890,26,46897,Whitening Kit,6,6.99,69,72
1891,56,41669,Whitening Kit,9,6.27,60,78
1892,48,60495,Toothbrush,2,2.78,28,73
1893,49,50061,Whitening Kit,5,11.92,20,81
1894,58,60722,Mouthwash,8,7.99,96,74
1895,29,42408,Toothpaste,4,7.3,59,78
1896,25,56249,Whitening Kit,9,9.82,12,83
1897,25,64620,Mouthwash,6,6.1,5,82
1898,45,60740,Whitening Kit,9,8.42,30,81
1899,37,31894,Mouthwash,4,5.58,33,71
1900,64,41955,Toothbrush,5,6.64,10,84
1901,24,40858,Toothpaste,3,8.96,39,73
1902,28,50871,Toothpaste,9,8.19,91,66
1903,37,53236,Toothbrush,9,6.68,76,74
1904,33,34933,Mouthwash,7,9.33,66,73
1905,21,45814,Whitening Kit,9,5.56,94,66
1906,23,20760,Mouthwash,16,5.21,60,85
1907,39,62303,Toothpaste,11,6.37,41,87
1908,43,38851,Toothbrush,8,6.92,69,73
1909,20,45670,Toothbrush,10,6.67,37,83
1910,58,41284,Mouthwash,7,6.43,78,74
1911,59,58752,Mouthwash,11,9.76,115,64
1912,31,10949,Toothbrush,6,11.26,90,66
1913,28,44800,Toothpaste,8,7.17,114,62
1914,35,43730,Whitening Kit,5,8.98,8,85
1915,29,39556,Whitening Kit,12,5.66,95,74
1916,40,65714,Mouthwash,8,7.26,57,72
1917,29,34352,Toothbrush,12,8.66,67,76
1918,30,54261,Toothbrush,7,5.4,28,75
1919,42,49275,Toothbrush,7,9.37,14,83
1920,62,60138,Toothpaste,9,5.68,11,84
1921,36,36993,Mouthwash,11,10.05,29,83
1922,63,36204,Mouthwash,8,9.62,104,66
1923,53,58152,Mouthwash,16,10.29,54,85
1924,62,50103,Toothpaste,13,10.06,76,79
1925,25,26460,Mouthwash,6,12.33,107,61
1926,46,38528,Whitening Kit,5,8.77,9,78
1927,49,49636,Mouthwash,7,3.88,36,77
1928,61,55053,Mouthwash,13,7.82,19,90
1929,35,36849,Mouthwash,9,6.36,7,86
1930,23,10028,Toothpaste,9,4.09,17,88
1931,35,51278,Whitening Kit,10,10.7,48,80
1932,36,30356,Whitening Kit,9,6.73,51,77
1933,39,20791,Toothbrush,9,3.77,87,68
1934,54,11012,Toothbrush,8,5.89,76,73
1935,49,54767,Whitening Kit,10,13.16,71,76
1936,58,46543,Mouthwash,4,10.92,89,61
1937,20,42292,Mouthwash,8,9.32,78,67
1938,45,61668,Mouthwash,8,9.08,58,75
1939,27,52647,Toothpaste,4,5.24,95,61
1940,52,64395,Mouthwash,4,5.05,89,67
1941,46,28287,Toothpaste,5,8.9,75,67
1942,32,44585,Whitening Kit,6,11.47,75,69
1943,50,25599,Mouthwash,9,4.96,7,88
1944,24,42247,Mouthwash,6,7.26,107,63
1945,29,42016,Toothbrush,9,8.09,62,77
1946,47,52519,Whitening Kit,10,6.3,67,70
1947,38,45546,Mouthwash,7,7.06,15,83
1948,48,52480,Toothpaste,10,4.93,67,81
1949,41,53441,Whitening Kit,8,8.27,53,75
1950,37,70859,Toothbrush,11,7.93,41,79
1951,54,41216,Whitening Kit,5,9.04,17,79
1952,21,33707,Toothpaste,7,6.99,113,62
1953,45,47953,Toothbrush,3,9.28,57,67
1954,61,35372,Toothpaste,4,8.35,44,73
1955,37,62783,Whitening Kit,8,10.59,71,65
1956,41,41601,Toothbrush,8,6.84,75,72
1957,49,38213,Toothpaste,6,9.86,64,66
1958,58,39344,Whitening Kit,8,6.94,110,62
1959,53,53621,Toothpaste,12,9.1,20,81
1960,51,43107,Mouthwash,9,10.82,1,84
1961,53,37299,Whitening Kit,10,10.44,96,69
1962,19,64984,Toothbrush,3,6.99,102,63
1963,32,34725,Toothbrush,12,6.19,118,70
1964,51,45426,Mouthwash,8,9.93,85,73
1965,53,52827,Toothpaste,6,6.37,31,76
1966,23,25423,Toothpaste,8,9.97,17,79
1967,56,50763,Toothbrush,12,4.51,89,73
1968,59,32338,Toothpaste,9,8.68,41,77
1969,29,54873,Whitening Kit,3,6.58,97,58
1970,20,33448,Whitening Kit,4,3.34,76,68
1971,62,53313,Toothbrush,6,5.56,116,60
1972,35,58269,Whitening Kit,8,6.53,28,76
1973,57,55337,Toothbrush,5,12.31,49,70
1974,38,48015,Toothpaste,13,0.01,90,70
1975,32,42224,Toothpaste,8,6.67,100,63
1976,50,38082,Toothpaste,3,6.63,55,72
1977,52,62652,Mouthwash,14,5.07,8,92
1978,43,36606,Toothbrush,7,6.53,32,77
1979,25,32555,Whitening Kit,7,7.13,51,74
1980,53,52984,Toothpaste,15,5.83,115,79
1981,47,35446,Mouthwash,7,8.39,90,75
1982,40,33599,Whitening Kit,5,11.45,69,75
1983,59,27676,Whitening Kit,7,7.38,107,62
1984,61,39205,Whitening Kit,8,5.78,38,77
1985,31,44007,Toothpaste,11,7.23,77,76
1986,31,47917,Whitening Kit,9,6.63,19,85
1987,19,56415,Toothbrush,9,10.24,6,83
1988,54,51322,Mouthwash,8,6.34,119,62
1989,22,42709,Whitening Kit,6,8.72,45,79
1990,55,42621,Whitening Kit,14,8.22,70,83
1991,62,51121,Toothbrush,10,7.77,16,86
1992,58,60270,Whitening Kit,7,4.66,54,76
1993,64,46515,Toothpaste,7,5.96,93,68
1994,31,39370,Toothpaste,7,7.02,82,71
1995,56,33085,Toothpaste,13,4.52,32,88
1996,42,27657,Whitening Kit,10,5.05,29,81
1997,37,52995,Mouthwash,3,6.3,107,59
1998,19,51935,Mouthwash,13,8.35,52,88
1999,56,51928,Whitening Kit,7,11.02,81,71
2000,23,43456,Mouthwash,14,8.17,106,79
2001,34,61883,Mouthwash,5,7.82,112,57
2002,42,39190,Whitening Kit,6,7.67,69,70
2003,45,56463,Toothpaste,13,6.65,96,75
2004,19,44535,Whitening Kit,6,7.26,29,76
2005,52,37699,Toothpaste,5,8.91,93,61
2006,54,52110,Toothpaste,9,9.87,106,73
2007,22,49915,Mouthwash,9,1.4,3,88
2008,18,49283,Mouthwash,9,9.3,51,77
2009,57,45975,Toothpaste,8,6.76,68,76
2010,29,44545,Toothpaste,7,8.74,44,78
2011,53,73660,Mouthwash,9,8.4,25,87
2012,62,59211,Toothbrush,6,7.17,22,81
2013,40,53673,Toothpaste,6,8.81,42,78
2014,64,46341,Toothpaste,5,8.21,75,63
2015,48,57085,Toothpaste,7,7.41,8,81
2016,28,51215,Mouthwash,7,7.23,91,72
2017,27,45314,Whitening Kit,10,5.03,44,81
2018,20,41357,Toothpaste,7,7.54,110,63
2019,31,44028,Toothpaste,8,2.52,53,78
2020,33,6954,Toothpaste,9,8.22,86,73
2021,27,47527,Whitening Kit,5,9.37,67,65
2022,46,39138,Whitening Kit,13,3.88,27,90
2023,27,64112,Toothpaste,10,6.81,11,79
2024,29,45232,Toothpaste,12,11.05,27,89
2025,47,30732,Toothbrush,4,12.96,7,85
2026,58,44401,Whitening Kit,9,7.26,91,65
2027,18,32446,Toothbrush,8,7.66,111,64
2028,22,50680,Toothpaste,7,7.32,75,71
2029,37,48491,Toothpaste,6,7.88,57,71
2030,25,56494,Toothpaste,9,10.59,89,75
2031,60,35509,Toothpaste,5,7.51,39,76
2032,29,45408,Mouthwash,8,4.07,51,73
2033,18,28619,Mouthwash,9,8.14,80,74
2034,37,53417,Mouthwash,6,6.54,21,81
2035,45,51226,Toothbrush,12,4.7,90,70
2036,60,50949,Whitening Kit,10,4.7,91,71
2037,54,45019,Toothpaste,5,7.22,57,70
2038,64,49977,Whitening Kit,9,9.07,51,81
2039,54,64252,Mouthwash,8,8.93,109,65
2040,29,41578,Toothpaste,6,10.51,117,57
2041,54,46663,Toothpaste,6,5.61,17,85
2042,61,31966,Toothbrush,7,6.58,31,81
2043,45,34580,Whitening Kit,8,9.09,14,79
2044,64,46173,Toothbrush,4,9.3,87,64
2045,32,58247,Mouthwash,9,6.2,2,88
2046,23,41924,Whitening Kit,8,5.78,90,69
2047,61,42169,Mouthwash,8,8.68,26,81
2048,37,40117,Toothbrush,8,9.7,22,88
2049,31,38582,Toothbrush,12,6.91,106,71
2050,19,48539,Toothpaste,9,8.65,28,86
2051,26,27032,Whitening Kit,7,7.51,6,82
2052,54,60371,Whitening Kit,5,5.87,112,66
2053,37,37014,Toothpaste,5,9.34,103,60
2054,43,53662,Whitening Kit,4,6.93,19,77
2055,46,29760,Mouthwash,8,3.71,56,79
2056,18,53026,Mouthwash,13,5.85,21,91
2057,52,53063,Toothbrush,6,1.88,42,77
2058,23,49610,Mouthwash,11,14.26,20,85
2059,54,33066,Whitening Kit,11,10.75,95,73
2060,22,47994,Toothpaste,11,4.2,91,72
2061,50,30803,Toothbrush,3,6.03,79,64
2062,31,41966,Toothpaste,8,8.06,44,74
2063,29,57352,Toothbrush,6,11.5,31,71
2064,59,54560,Toothbrush,9,9.31,9,85
2065,37,45182,Toothpaste,7,8.05,50,75
2066,41,33302,Mouthwash,10,6.03,81,72
2067,60,52747,Mouthwash,6,8.7,83,70
2068,51,45232,Mouthwash,14,8.59,32,91
2069,42,17156,Mouthwash,6,7.59,74,72
2070,46,54391,Toothpaste,7,7.3,40,77
2071,56,44709,Whitening Kit,13,6.38,52,81
2072,48,59429,Toothbrush,11,10.72,69,70
2073,64,31856,Toothpaste,6,3.27,77,74
2074,60,6879,Mouthwash,12,8.27,117,68
2075,40,48349,Mouthwash,8,7.54,27,81
2076,61,48498,Toothpaste,12,2.58,2,86
2077,55,24711,Toothbrush,8,6.55,1,89
2078,37,33258,Toothpaste,12,4.95,8,86
2079,40,78062,Toothpaste,12,4.92,10,90
2080,62,41332,Whitening Kit,8,5.54,92,66
2081,33,53771,Toothpaste,12,10.61,69,78
2082,59,37192,Whitening Kit,6,7.35,114,60
2083,25,19916,Toothbrush,3,9.36,119,57
2084,38,42956,Toothpaste,6,4.49,66,74
2085,18,41812,Toothpaste,9,5.95,118,71
2086,25,40201,Mouthwash,7,6.44,41,72
2087,46,43624,Toothpaste,7,7.9,48,76
2088,49,48171,Mouthwash,8,8.83,116,60
2089,55,43198,Mouthwash,12,8.18,117,69
2090,22,29831,Mouthwash,5,5.48,81,64
2091,64,50834,Toothbrush,7,9.35,48,78
2092,39,21607,Whitening Kit,9,5.98,33,80
2093,64,20395,Mouthwash,6,8.17,89,57
2094,51,53870,Toothpaste,6,4.06,69,73
2095,18,51084,Toothpaste,5,6.86,92,63
2096,43,44311,Mouthwash,6,8.79,51,74
2097,60,28254,Mouthwash,9,7.76,64,74
2098,27,36505,Toothpaste,13,5.46,82,76
2099,47,41847,Mouthwash,7,8.86,23,85
2100,35,25849,Whitening Kit,4,5.56,52,70
2101,34,36131,Whitening Kit,9,3.13,99,67
2102,43,52827,Toothbrush,9,10.08,82,67
2103,25,62127,Mouthwash,6,4.99,75,73
2104,64,39966,Toothbrush,6,9.47,43,74
2105,57,54077,Toothbrush,8,6.91,107,69
2106,29,22031,Toothbrush,7,9.11,74,68
2107,44,52913,Mouthwash,13,5.54,10,87
2108,25,35352,Toothbrush,8,9.64,100,68
2109,42,48688,Whitening Kit,4,6.14,73,71
2110,63,42026,Toothbrush,13,6.82,106,72
2111,21,60844,Whitening Kit,8,2.11,77,70
2112,50,34506,Whitening Kit,9,3.45,87,67
2113,18,52531,Mouthwash,7,9.4,1,88
2114,36,41645,Toothbrush,7,5.83,16,84
2115,48,43100,Mouthwash,5,2.6,19,81
2116,33,42793,Whitening Kit,3,5.94,76,66
2117,31,34851,Toothpaste,8,8.85,5,86
2118,22,44830,Toothbrush,9,4.51,55,74
2119,58,44248,Mouthwash,8,10.09,62,72
2120,43,47894,Toothpaste,11,6.12,5,85
2121,45,46014,Toothbrush,12,6.54,7,85
2122,19,54575,Toothbrush,6,5.56,108,68
2123,23,56082,Mouthwash,7,2.8,78,70
2124,26,32392,Toothpaste,9,6.72,33,80
2125,50,55425,Mouthwash,10,7.26,6,89
2126,58,30763,Toothbrush,8,8.4,82,70
2127,42,52054,Toothbrush,10,5.54,6,85
2128,30,52436,Whitening Kit,8,3.36,51,78
2129,26,22064,Toothbrush,5,11.73,94,64
2130,30,46115,Toothbrush,9,7.9,12,85
2131,48,39378,Toothpaste,13,7.25,114,69
2132,58,35894,Toothpaste,14,10.07,99,72
2133,28,61210,Whitening Kit,9,5.0,75,71
2134,21,37155,Whitening Kit,4,4.59,4,75
2135,51,35323,Whitening Kit,10,9.02,77,81
2136,55,45908,Mouthwash,4,11.93,1,81
2137,63,53227,Mouthwash,9,3.9,52,80
2138,21,43300,Whitening Kit,4,7.34,102,57
2139,55,58996,Mouthwash,9,8.26,53,81
2140,36,51371,Toothbrush,3,8.51,93,58
2141,23,18861,Whitening Kit,11,6.61,14,87
2142,51,38646,Whitening Kit,7,5.08,21,82
2143,35,38257,Mouthwash,4,2.19,105,61
2144,30,50752,Toothpaste,8,12.4,31,74
2145,58,13502,Whitening Kit,6,11.36,41,78
2146,40,75588,Mouthwash,5,5.7,57,70
2147,36,51372,Mouthwash,6,7.39,7,80
2148,62,46786,Toothpaste,5,5.82,61,74
2149,28,59178,Whitening Kit,8,6.59,15,84
2150,18,73123,Toothpaste,11,6.98,106,71
2151,41,55448,Toothbrush,9,4.3,9,84
2152,24,56385,Toothpaste,5,7.16,93,69
2153,42,46568,Toothpaste,9,7.62,60,75
2154,38,43301,Mouthwash,9,3.24,56,80
2155,32,39290,Toothpaste,9,5.54,88,71
2156,18,35086,Toothbrush,9,3.83,15,87
2157,29,36755,Mouthwash,10,4.72,85,68
2158,24,28793,Toothbrush,7,6.75,105,64
2159,32,44089,Toothpaste,11,6.95,88,75
2160,38,24783,Toothbrush,11,6.97,7,82
2161,36,47290,Toothbrush,7,12.58,24,84
2162,46,44564,Toothpaste,11,8.13,57,79
2163,42,46763,Toothpaste,7,8.32,87,67
2164,50,38734,Mouthwash,6,7.66,64,72
2165,49,81922,Mouthwash,4,3.76,25,76
2166,52,61321,Whitening Kit,7,7.06,72,73
2167,61,30065,Mouthwash,9,7.38,34,83
2168,55,47794,Toothpaste,10,9.21,99,67
2169,43,37703,Toothbrush,6,4.6,54,73
2170,28,32826,Toothbrush,5,5.95,86,65
2171,52,28919,Mouthwash,7,4.65,119,61
2172,25,50186,Mouthwash,13,5.7,34,87
2173,63,36823,Toothpaste,7,6.63,28,81
2174,31,56613,Toothbrush,12,4.38,1,92
2175,27,56925,Whitening Kit,9,9.44,108,67
2176,19,61486,Whitening Kit,14,4.91,37,80
2177,63,34771,Mouthwash,9,9.1,30,81
2178,26,50704,Whitening Kit,5,6.26,114,70
2179,20,52589,Toothpaste,6,6.2,25,77
2180,38,39309,Whitening Kit,5,9.52,115,60
2181,43,35738,Mouthwash,4,8.98,60,67
2182,25,64314,Toothpaste,10,8.55,2,83
2183,19,47729,Toothbrush,6,3.09,28,69
2184,23,52631,Toothpaste,12,10.47,48,81
2185,45,35135,Mouthwash,4,11.09,28,75
2186,46,30368,Mouthwash,6,6.76,87,66
2187,43,38166,Whitening Kit,8,5.01,102,68
2188,42,43511,Whitening Kit,12,4.39,24,86
2189,29,32229,Toothbrush,9,6.66,99,71
2190,22,44881,Toothbrush,5,4.68,72,70
2191,51,24737,Mouthwash,6,6.86,100,65
2192,54,31559,Mouthwash,8,6.02,18,80
2193,32,53050,Mouthwash,7,4.07,20,79
2194,61,52245,Toothbrush,5,5.73,68,73
2195,53,40297,Mouthwash,9,7.63,8,89
2196,32,32786,Toothbrush,8,5.13,90,70
2197,60,32671,Mouthwash,11,6.53,56,74
2198,40,40520,Toothpaste,6,9.65,61,71
2199,23,52734,Toothpaste,12,5.53,39,82
2200,63,56138,Mouthwash,8,5.09,84,68
2201,61,39041,Toothpaste,8,7.72,18,86
2202,60,31158,Toothbrush,5,10.32,97,62
2203,62,48214,Whitening Kit,11,8.5,59,80
2204,38,35117,Toothpaste,8,5.74,18,87
2205,40,38780,Whitening Kit,4,5.73,98,63
2206,60,60903,Toothpaste,7,6.2,83,66
2207,33,54925,Toothbrush,7,6.59,42,76
2208,64,46895,Toothpaste,5,13.66,53,72
2209,32,29736,Toothpaste,6,7.73,33,79
2210,42,47536,Mouthwash,9,11.97,21,83
2211,53,57751,Whitening Kit,8,9.55,71,66
2212,28,40492,Whitening Kit,6,1.17,60,70
2213,32,61213,Toothbrush,8,6.22,14,82
2214,21,60512,Toothbrush,9,7.32,33,83
2215,38,64964,Whitening Kit,5,7.91,4,87
2216,30,48662,Mouthwash,9,7.66,43,82
2217,39,52048,Mouthwash,15,3.19,2,94
2218,36,61970,Whitening Kit,6,3.09,40,78
2219,51,50368,Toothpaste,7,7.38,50,79
2220,31,38985,Whitening Kit,7,6.48,95,67
2221,21,39617,Toothpaste,11,10.68,63,82
2222,63,47862,Whitening Kit,7,7.51,49,74
2223,44,29513,Toothpaste,9,9.42,110,64
2224,46,43280,Mouthwash,6,9.12,94,61
2225,64,58158,Whitening Kit,12,7.32,64,82
2226,45,18704,Toothbrush,14,10.25,50,85
2227,52,63413,Toothpaste,9,6.33,10,88
2228,25,58468,Mouthwash,6,7.36,116,59
2229,33,39482,Toothbrush,7,7.67,85,71
2230,59,51520,Mouthwash,6,5.38,114,64
2231,53,45037,Toothpaste,7,4.6,116,63
2232,47,59759,Whitening Kit,9,4.27,23,85
2233,35,56792,Mouthwash,6,4.88,37,72
2234,19,28199,Whitening Kit,6,7.16,72,73
2235,30,52047,Whitening Kit,5,8.26,10,79
2236,21,42532,Mouthwash,5,4.35,25,80
2237,43,45993,Mouthwash,6,7.63,33,78
2238,42,36261,Mouthwash,12,6.86,17,87
2239,47,65977,Whitening Kit,4,9.82,115,62
2240,28,57480,Toothbrush,9,6.24,24,93
2241,24,36122,Toothpaste,6,11.46,49,71
2242,48,28984,Toothbrush,5,9.4,106,68
2243,61,40371,Whitening Kit,11,6.67,114,70
2244,27,50214,Mouthwash,6,6.13,30,77
2245,56,47882,Mouthwash,1,9.71,65,65
2246,30,60037,Toothpaste,9,6.66,81,71
2247,48,54479,Toothpaste,8,7.6,28,81
2248,24,56634,Toothbrush,9,6.22,13,84
2249,59,48922,Toothbrush,9,6.11,57,75
2250,59,28328,Toothpaste,10,4.44,60,73
2251,53,42651,Whitening Kit,7,10.92,10,84
2252,37,57721,Toothbrush,7,6.51,65,68
2253,21,44381,Mouthwash,9,7.84,84,72
2254,24,51037,Mouthwash,7,8.73,7,81
2255,18,41175,Whitening Kit,10,10.89,60,76
2256,61,32642,Toothpaste,11,6.1,63,80
2257,62,43519,Toothbrush,8,1.74,96,72
2258,59,48708,Mouthwash,9,7.73,85,70
2259,64,37131,Toothpaste,9,8.75,26,85
2260,30,42171,Toothbrush,6,6.15,109,66
2261,39,33726,Whitening Kit,9,8.87,117,66
2262,38,58430,Mouthwash,10,7.5,71,71
2263,39,41466,Whitening Kit,9,6.62,38,75
2264,45,62433,Whitening Kit,12,10.82,54,84
2265,26,63344,Whitening Kit,15,6.7,45,94
2266,43,44027,Toothbrush,11,11.64,104,70
2267,26,32898,Whitening Kit,8,7.58,112,67
2268,32,19969,Toothbrush,5,5.42,58,66
2269,27,27335,Toothbrush,7,2.74,41,74
2270,41,28513,Whitening Kit,6,10.48,45,77
2271,59,61541,Whitening Kit,8,9.89,91,73
2272,25,46389,Toothpaste,8,9.49,34,78
2273,41,49675,Mouthwash,9,10.71,76,75
2274,33,18354,Toothpaste,8,11.99,76,74
2275,43,30624,Mouthwash,8,2.15,58,74
2276,44,55644,Mouthwash,5,3.08,79,70
2277,54,48441,Toothpaste,7,6.8,84,68
2278,21,43233,Toothpaste,8,9.95,10,82
2279,41,51778,Mouthwash,10,8.22,110,72
2280,36,64629,Mouthwash,11,8.23,90,71
2281,53,42347,Mouthwash,3,6.39,17,76
2282,56,45832,Toothbrush,7,5.38,74,77
2283,27,47311,Mouthwash,16,7.26,61,83
2284,42,73705,Whitening Kit,7,6.86,11,84
2285,35,19807,Whitening Kit,8,6.38,17,83
2286,36,53198,Whitening Kit,16,9.07,75,79
2287,53,43622,Toothpaste,8,7.48,15,84
2288,27,51801,Toothpaste,9,8.61,4,81
2289,50,37111,Toothpaste,8,7.22,89,77
2290,22,44412,Mouthwash,10,9.22,100,69
2291,64,53536,Whitening Kit,9,4.74,53,79
2292,52,82354,Mouthwash,12,3.96,47,83
2293,61,54696,Toothbrush,7,6.66,95,70
2294,51,34823,Toothbrush,10,9.41,46,77
2295,50,39914,Toothpaste,9,6.59,29,85
2296,38,39559,Toothbrush,7,12.58,31,74
2297,34,23452,Whitening Kit,7,4.95,73,68
2298,39,41038,Toothbrush,8,7.02,48,79
2299,54,53793,Toothpaste,2,2.91,56,69
2300,32,29709,Mouthwash,9,11.19,65,72
2301,52,57581,Toothbrush,6,7.2,3,82
