customer_id,age,income,preferred_product,transactions_last_year,avg_spend,recency_days,loyalty_score,R,F,M,cluster
1672,49,69504,Toothbrush,9,13.63,37,84,37,9,122.67,1
1673,60,48543,Whitening Kit,9,12.44,105,67,105,9,111.96,3
1674,47,35682,Toothbrush,7,9.48,51,76,51,7,66.36,2
1675,56,46885,Toothbrush,10,6.35,73,77,73,10,63.5,3
1676,48,47114,Mouthwash,10,9.27,117,63,117,10,92.69999999999999,3
1677,35,36997,Mouthwash,8,2.61,86,69,86,8,20.88,0
1678,53,47375,Whitening Kit,6,9.15,50,73,50,6,54.900000000000006,2
1679,19,37710,Toothbrush,10,8.41,80,70,80,10,84.1,3
1680,31,40147,Toothpaste,7,7.69,66,76,66,7,53.830000000000005,0
1681,30,36764,Toothbrush,15,5.55,62,83,62,15,83.25,1
1682,46,27807,Mouthwash,5,9.48,44,70,44,5,47.400000000000006,2
1683,29,46750,Toothpaste,10,5.03,114,71,114,10,50.300000000000004,3
1684,56,52023,Toothpaste,5,10.14,23,76,23,5,50.7,2
1685,19,51178,Mouthwash,7,9.0,93,63,93,7,63.0,3
1686,49,54839,Toothpaste,3,8.57,11,83,11,3,25.71,2
1687,30,48892,Toothbrush,6,5.04,54,69,54,6,30.240000000000002,0
1688,63,38607,Mouthwash,8,5.87,55,73,55,8,46.96,2
1689,44,55075,Whitening Kit,5,3.78,61,70,61,5,18.9,0
1690,58,28709,Mouthwash,4,9.6,99,59,99,4,38.4,0
1691,34,34191,Whitening Kit,8,7.59,52,75,52,8,60.72,2
1692,57,33429,Whitening Kit,8,6.16,22,84,22,8,49.28,2
1693,48,57960,Mouthwash,5,7.16,3,82,3,5,35.8,2
1694,51,56313,Mouthwash,7,10.12,111,64,111,7,70.83999999999999,3
1695,41,50847,Whitening Kit,8,4.65,76,70,76,8,37.2,0
1696,62,57863,Whitening Kit,10,6.4,65,78,65,10,64.0,3
1697,52,34448,Toothpaste,7,3.55,118,62,118,7,24.849999999999998,0
1698,23,49183,Mouthwash,7,4.87,58,73,58,7,34.09,0
1699,36,43497,Mouthwash,2,6.87,43,70,43,2,13.74,0
1700,47,55162,Toothpaste,8,10.21,90,67,90,8,81.68,3
1701,24,43617,Mouthwash,8,9.1,98,69,98,8,72.8,3
1702,27,40380,Toothpaste,8,9.97,61,77,61,8,79.76,3
1703,58,51490,Toothpaste,7,9.16,119,63,119,7,64.12,3
1704,49,55514,Mouthwash,4,5.1,93,68,93,4,20.4,0
1705,51,36979,Toothbrush,7,11.74,53,73,53,7,82.18,2
1706,45,44267,Whitening Kit,9,9.35,110,65,110,9,84.14999999999999,3
1707,32,32298,Mouthwash,13,11.99,33,85,33,13,155.87,1
1708,47,15023,Toothbrush,6,11.68,96,69,96,6,70.08,3
1709,54,47405,Toothpaste,8,7.27,25,83,25,8,58.16,2
1710,46,52306,Toothbrush,10,6.28,50,74,50,10,62.800000000000004,3
1711,39,48144,Mouthwash,3,1.91,114,59,114,3,5.7299999999999995,0
1712,21,21605,Mouthwash,7,7.92,47,73,47,7,55.44,2
1713,37,40789,Toothbrush,7,7.4,58,66,58,7,51.800000000000004,2
1714,49,18379,Mouthwash,14,5.9,100,75,100,14,82.60000000000001,1
1715,53,61436,Whitening Kit,7,6.25,66,71,66,7,43.75,0
1716,21,31967,Toothbrush,13,8.8,79,77,79,13,114.4,1
1717,44,60064,Toothpaste,4,2.79,13,76,13,4,11.16,2
1718,34,56350,Toothbrush,5,10.7,42,72,42,5,53.5,2
1719,29,34192,Toothbrush,9,9.69,15,82,15,9,87.21,2
1720,39,31406,Toothbrush,13,6.61,6,86,6,13,85.93,1
1721,34,49204,Toothbrush,10,7.31,85,74,85,10,73.1,3
1722,27,34868,Toothpaste,8,8.29,42,77,42,8,66.32,2
1723,18,46229,Toothpaste,7,9.54,90,68,90,7,66.78,3
1724,39,39206,Toothpaste,5,12.57,35,78,35,5,62.85,2
1725,43,23626,Toothbrush,8,6.18,109,65,109,8,49.44,3
1726,35,18234,Whitening Kit,7,10.91,82,66,82,7,76.37,3
1727,31,47720,Whitening Kit,13,6.95,6,94,6,13,90.35000000000001,1
1728,64,38261,Toothpaste,10,6.51,78,70,78,10,65.1,3
1729,46,38362,Whitening Kit,5,6.86,18,77,18,5,34.300000000000004,2
1730,29,53350,Whitening Kit,10,10.21,43,77,43,10,102.10000000000001,1
1731,53,59081,Whitening Kit,13,6.07,20,87,20,13,78.91,1
1732,52,41729,Whitening Kit,7,7.77,79,61,79,7,54.39,3
1733,29,40912,Whitening Kit,8,6.22,53,74,53,8,49.76,2
1734,24,51001,Mouthwash,4,6.43,109,60,109,4,25.72,0
1735,46,28716,Toothpaste,9,10.88,48,77,48,9,97.92,1
1736,28,47677,Toothbrush,6,7.47,27,80,27,6,44.82,2
1737,50,51622,Whitening Kit,10,5.83,88,72,88,10,58.3,3
1738,23,53162,Mouthwash,7,6.41,76,72,76,7,44.870000000000005,0
1739,64,21758,Toothbrush,8,8.2,1,83,1,8,65.6,2
1740,32,35863,Mouthwash,6,7.37,119,58,119,6,44.22,0
1741,49,34460,Whitening Kit,8,7.51,14,79,14,8,60.08,2
1742,28,46198,Whitening Kit,13,6.75,118,71,118,13,87.75,3
1743,40,50768,Whitening Kit,4,10.11,32,79,32,4,40.44,2
1744,43,62960,Whitening Kit,8,8.94,67,71,67,8,71.52,3
1745,51,39060,Toothbrush,2,6.94,10,79,10,2,13.88,2
1746,63,39029,Toothbrush,7,7.82,26,76,26,7,54.74,2
1747,51,58796,Mouthwash,7,5.46,95,65,95,7,38.22,0
1748,46,48558,Toothpaste,8,7.32,74,70,74,8,58.56,3
1749,21,60211,Whitening Kit,8,5.77,65,75,65,8,46.16,3
1750,34,48464,Mouthwash,4,7.99,50,72,50,4,31.96,0
1751,52,31114,Mouthwash,10,7.24,49,80,49,10,72.4,3
1752,30,29002,Mouthwash,10,6.9,32,78,32,10,69.0,2
1753,58,26381,Whitening Kit,5,7.86,83,69,83,5,39.300000000000004,0
1754,56,52944,Whitening Kit,5,8.25,65,67,65,5,41.25,0
1755,32,59263,Mouthwash,4,10.23,26,73,26,4,40.92,2
1756,46,67192,Whitening Kit,6,9.45,69,71,69,6,56.699999999999996,0
1757,46,55117,Mouthwash,7,9.88,26,74,26,7,69.16000000000001,2
1758,28,58954,Toothbrush,7,6.62,102,64,102,7,46.34,0
1759,49,38039,Whitening Kit,8,8.22,65,80,65,8,65.76,3
1760,19,31123,Toothbrush,7,11.84,94,66,94,7,82.88,3
1761,64,55200,Toothpaste,6,7.26,113,65,113,6,43.56,0
1762,31,50012,Whitening Kit,9,7.82,12,85,12,9,70.38,2
1763,37,46289,Toothpaste,8,7.86,100,64,100,8,62.88,3
1764,39,49648,Mouthwash,10,7.24,36,83,36,10,72.4,2
1765,28,48878,Whitening Kit,7,10.72,24,77,24,7,75.04,2
1766,44,60405,Whitening Kit,6,6.39,42,75,42,6,38.339999999999996,2
1767,20,60539,Whitening Kit,12,10.2,55,81,55,12,122.39999999999999,1
1768,34,51530,Toothpaste,9,9.42,55,80,55,9,84.78,3
1769,61,55149,Toothpaste,6,7.35,89,70,89,6,44.099999999999994,0
1770,45,51168,Mouthwash,7,6.47,8,80,8,7,45.29,2
1771,46,39465,Toothbrush,8,7.42,76,73,76,8,59.36,3
1772,38,54078,Toothbrush,6,10.4,61,73,61,6,62.400000000000006,2
1773,64,28266,Toothpaste,6,10.19,27,78,27,6,61.14,2
1774,33,57646,Whitening Kit,13,9.5,76,76,76,13,123.5,1
1775,54,30665,Toothbrush,5,7.28,63,65,63,5,36.4,0
1776,37,48429,Toothbrush,6,7.61,32,75,32,6,45.660000000000004,2
1777,23,34858,Toothpaste,6,9.07,60,64,60,6,54.42,0
1778,36,51640,Mouthwash,8,6.91,35,77,35,8,55.28,2
1779,22,44592,Toothpaste,8,9.59,16,86,16,8,76.72,2
1780,20,25862,Toothpaste,10,7.88,36,81,36,10,78.8,1
1781,18,50048,Whitening Kit,15,10.03,56,76,56,15,150.45,1
1782,55,38064,Toothpaste,6,3.96,30,72,30,6,23.759999999999998,2
1783,32,55573,Whitening Kit,5,5.98,101,60,101,5,29.900000000000002,0
1784,51,45015,Mouthwash,11,6.67,32,88,32,11,73.37,1
1785,52,49745,Whitening Kit,6,8.53,79,64,79,6,51.17999999999999,0
1786,42,33509,Mouthwash,10,6.56,21,85,21,10,65.6,2
1787,41,37928,Mouthwash,6,12.95,56,72,56,6,77.69999999999999,2
1788,29,39496,Mouthwash,6,4.45,40,75,40,6,26.700000000000003,2
1789,35,55280,Toothpaste,7,10.05,93,68,93,7,70.35000000000001,3
1790,32,65128,Whitening Kit,8,10.58,54,75,54,8,84.64,3
1791,61,35337,Toothbrush,8,8.75,30,81,30,8,70.0,2
1792,33,57922,Toothpaste,7,6.71,89,74,89,7,46.97,0
1793,44,18963,Mouthwash,10,7.45,20,88,20,10,74.5,2
1794,25,30669,Toothbrush,6,9.54,74,67,74,6,57.239999999999995,0
1795,63,33494,Toothpaste,9,3.5,95,65,95,9,31.5,3
1796,42,28769,Toothbrush,10,5.91,1,87,1,10,59.1,2
1797,34,25996,Mouthwash,13,6.16,74,76,74,13,80.08,1
1798,46,49955,Toothbrush,7,8.86,18,81,18,7,62.019999999999996,2
1799,25,42431,Toothbrush,9,10.22,113,67,113,9,91.98,3
1800,32,49552,Mouthwash,8,12.45,100,69,100,8,99.6,3
1801,44,53285,Toothbrush,10,2.84,57,82,57,10,28.4,2
1802,63,48187,Toothpaste,6,4.93,59,71,59,6,29.58,0
1803,24,52893,Toothbrush,12,6.64,118,69,118,12,79.67999999999999,3
1804,20,44165,Whitening Kit,11,8.89,13,83,13,11,97.79,1
1805,46,30756,Toothpaste,6,9.41,32,75,32,6,56.46,2
1806,61,57693,Toothbrush,8,4.55,86,68,86,8,36.4,0
1807,41,37930,Whitening Kit,8,8.44,70,72,70,8,67.52,3
1808,20,33772,Whitening Kit,5,1.1,33,79,33,5,5.5,2
1809,37,42864,Whitening Kit,7,8.23,65,75,65,7,57.61,3
1810,63,34046,Toothbrush,10,7.43,3,88,3,10,74.3,2
1811,32,39990,Mouthwash,5,7.25,5,78,5,5,36.25,2
1812,42,49128,Whitening Kit,10,6.52,114,65,114,10,65.19999999999999,3
1813,47,49180,Mouthwash,6,7.28,91,59,91,6,43.68,0
1814,31,34226,Toothpaste,8,8.3,12,86,12,8,66.4,2
1815,24,39147,Mouthwash,6,11.65,33,74,33,6,69.9,2
1816,34,57891,Mouthwash,10,4.29,105,72,105,10,42.9,3
1817,61,50956,Mouthwash,5,6.82,27,74,27,5,34.1,2
1818,37,69900,Mouthwash,10,8.85,113,67,113,10,88.5,3
1819,53,59161,Mouthwash,12,7.35,13,92,13,12,88.19999999999999,1
1820,26,58731,Toothpaste,7,7.81,110,64,110,7,54.669999999999995,3
1821,55,28345,Toothpaste,10,6.03,75,70,75,10,60.300000000000004,3
1822,39,54166,Mouthwash,9,9.56,75,73,75,9,86.04,3
1823,19,44362,Mouthwash,8,2.07,36,77,36,8,16.56,2
1824,41,38388,Whitening Kit,5,5.02,105,60,105,5,25.099999999999998,0
1825,25,47016,Toothpaste,10,12.39,58,78,58,10,123.9,1
1826,28,56342,Toothbrush,9,4.43,64,70,64,9,39.87,3
1827,30,51009,Toothpaste,11,5.32,50,79,50,11,58.52,3
1828,34,34458,Toothbrush,12,5.53,51,77,51,12,66.36,1
1829,25,53909,Whitening Kit,11,6.15,4,87,4,11,67.65,2
1830,38,37348,Mouthwash,3,7.45,44,71,44,3,22.35,0
1831,35,47600,Whitening Kit,9,10.2,18,85,18,9,91.8,1
1832,47,41359,Mouthwash,6,8.69,18,77,18,6,52.14,2
1833,35,42373,Toothpaste,11,6.91,92,73,92,11,76.01,3
1834,63,54194,Mouthwash,6,11.87,6,83,6,6,71.22,2
1835,64,32517,Toothbrush,7,6.46,59,80,59,7,45.22,2
1836,48,68342,Toothbrush,9,7.64,63,78,63,9,68.75999999999999,3
1837,55,23146,Whitening Kit,9,7.8,43,81,43,9,70.2,2
1838,49,37827,Toothpaste,8,9.62,69,73,69,8,76.96,3
1839,28,49442,Toothbrush,6,4.62,112,61,112,6,27.72,0
1840,62,52011,Whitening Kit,6,4.94,75,71,75,6,29.64,0
1841,42,43794,Toothpaste,7,9.86,69,73,69,7,69.02,3
1842,50,44311,Toothpaste,6,11.96,9,77,9,6,71.76,2
1843,55,49926,Whitening Kit,8,6.59,23,78,23,8,52.72,2
1844,58,42227,Toothbrush,8,4.35,11,84,11,8,34.8,2
1845,25,61718,Toothbrush,10,4.52,61,78,61,10,45.199999999999996,3
1846,28,55072,Whitening Kit,11,10.09,79,78,79,11,110.99,1
1847,39,55473,Toothbrush,5,3.28,89,64,89,5,16.4,0
1848,41,33406,Whitening Kit,7,7.66,17,76,17,7,53.620000000000005,2
1849,58,44047,Toothbrush,7,7.06,50,76,50,7,49.419999999999995,2
1850,34,41394,Toothbrush,6,5.81,53,73,53,6,34.86,0
1851,29,32932,Whitening Kit,10,5.35,90,70,90,10,53.5,3
1852,63,49321,Whitening Kit,9,9.24,14,86,14,9,83.16,2
1853,49,38548,Toothbrush,13,9.44,39,87,39,13,122.72,1
1854,32,52864,Whitening Kit,5,10.42,55,75,55,5,52.1,0
1855,33,32157,Toothbrush,6,8.71,112,59,112,6,52.260000000000005,0
1856,39,65628,Mouthwash,7,7.52,9,83,9,7,52.64,2
1857,45,34244,Toothpaste,18,7.91,63,82,63,18,142.38,1
1858,37,47631,Toothpaste,7,9.98,27,79,27,7,69.86,2
1859,50,54502,Toothbrush,9,3.23,35,74,35,9,29.07,2
1860,27,38152,Toothpaste,9,8.61,91,74,91,9,77.49,3
1861,57,55229,Toothbrush,5,6.05,117,57,117,5,30.25,0
1862,49,30249,Whitening Kit,4,8.44,80,67,80,4,33.76,0
1863,50,62425,Mouthwash,9,4.92,60,80,60,9,44.28,3
1864,19,45169,Toothpaste,8,9.63,86,71,86,8,77.04,3
1865,50,37843,Toothpaste,1,8.97,30,79,30,1,8.97,0
1866,50,41409,Whitening Kit,7,5.74,90,73,90,7,40.18,0
1867,58,54707,Mouthwash,5,6.33,103,61,103,5,31.65,0
1868,30,37986,Mouthwash,7,6.1,39,77,39,7,42.699999999999996,2
1869,47,36007,Mouthwash,9,7.64,52,75,52,9,68.75999999999999,3
1870,50,42341,Whitening Kit,7,12.57,97,65,97,7,87.99000000000001,3
1871,30,30876,Toothpaste,4,2.96,104,62,104,4,11.84,0
1872,43,66846,Toothpaste,7,8.31,58,71,58,7,58.17,2
1873,39,38203,Mouthwash,2,8.58,65,70,65,2,17.16,0
1874,56,54979,Whitening Kit,7,6.17,76,67,76,7,43.19,0
1875,19,47513,Whitening Kit,8,3.32,81,71,81,8,26.56,0
1876,55,33185,Whitening Kit,6,7.0,89,67,89,6,42.0,0
1877,56,44928,Mouthwash,7,4.46,29,74,29,7,31.22,2
1878,43,54408,Whitening Kit,3,8.89,58,73,58,3,26.67,0
1879,63,42740,Mouthwash,8,4.05,42,76,42,8,32.4,2
1880,32,59317,Mouthwash,7,7.37,28,82,28,7,51.59,2
1881,51,57258,Mouthwash,7,5.57,83,65,83,7,38.99,0
1882,59,56026,Toothbrush,10,10.29,105,63,105,10,102.89999999999999,3
1883,61,39484,Mouthwash,6,11.42,10,79,10,6,68.52,2
1884,57,32041,Whitening Kit,6,6.6,11,78,11,6,39.599999999999994,2
1885,28,37636,Toothbrush,9,4.87,74,79,74,9,43.83,3
1886,20,47354,Toothpaste,4,11.68,60,71,60,4,46.72,0
1887,23,51549,Toothpaste,5,7.16,30,76,30,5,35.8,2
1888,26,18941,Whitening Kit,6,8.29,49,73,49,6,49.739999999999995,2
1889,23,44902,Whitening Kit,13,7.2,71,80,71,13,93.60000000000001,1
1890,26,46897,Whitening Kit,6,6.99,69,72,69,6,41.94,0
1891,56,41669,Whitening Kit,9,6.27,60,78,60,9,56.42999999999999,3
1892,48,60495,Toothbrush,2,2.78,28,73,28,2,5.56,0
1893,49,50061,Whitening Kit,5,11.92,20,81,20,5,59.6,2
1894,58,60722,Mouthwash,8,7.99,96,74,96,8,63.92,3
1895,29,42408,Toothpaste,4,7.3,59,78,59,4,29.2,0
1896,25,56249,Whitening Kit,9,9.82,12,83,12,9,88.38,2
1897,25,64620,Mouthwash,6,6.1,5,82,5,6,36.599999999999994,2
1898,45,60740,Whitening Kit,9,8.42,30,81,30,9,75.78,2
1899,37,31894,Mouthwash,4,5.58,33,71,33,4,22.32,2
1900,64,41955,Toothbrush,5,6.64,10,84,10,5,33.199999999999996,2
1901,24,40858,Toothpaste,3,8.96,39,73,39,3,26.880000000000003,0
1902,28,50871,Toothpaste,9,8.19,91,66,91,9,73.71,3
1903,37,53236,Toothbrush,9,6.68,76,74,76,9,60.12,3
1904,33,34933,Mouthwash,7,9.33,66,73,66,7,65.31,3
1905,21,45814,Whitening Kit,9,5.56,94,66,94,9,50.04,3
1906,23,20760,Mouthwash,16,5.21,60,85,60,16,83.36,1
1907,39,62303,Toothpaste,11,6.37,41,87,41,11,70.07000000000001,1
1908,43,38851,Toothbrush,8,6.92,69,73,69,8,55.36,3
1909,20,45670,Toothbrush,10,6.67,37,83,37,10,66.7,2
1910,58,41284,Mouthwash,7,6.43,78,74,78,7,45.01,0
1911,59,58752,Mouthwash,11,9.76,115,64,115,11,107.36,3
1912,31,10949,Toothbrush,6,11.26,90,66,90,6,67.56,3
1913,28,44800,Toothpaste,8,7.17,114,62,114,8,57.36,3
1914,35,43730,Whitening Kit,5,8.98,8,85,8,5,44.900000000000006,2
1915,29,39556,Whitening Kit,12,5.66,95,74,95,12,67.92,3
1916,40,65714,Mouthwash,8,7.26,57,72,57,8,58.08,2
1917,29,34352,Toothbrush,12,8.66,67,76,67,12,103.92,1
1918,30,54261,Toothbrush,7,5.4,28,75,28,7,37.800000000000004,2
1919,42,49275,Toothbrush,7,9.37,14,83,14,7,65.58999999999999,2
1920,62,60138,Toothpaste,9,5.68,11,84,11,9,51.12,2
1921,36,36993,Mouthwash,11,10.05,29,83,29,11,110.55000000000001,1
1922,63,36204,Mouthwash,8,9.62,104,66,104,8,76.96,3
1923,53,58152,Mouthwash,16,10.29,54,85,54,16,164.64,1
1924,62,50103,Toothpaste,13,10.06,76,79,76,13,130.78,1
1925,25,26460,Mouthwash,6,12.33,107,61,107,6,73.98,3
1926,46,38528,Whitening Kit,5,8.77,9,78,9,5,43.849999999999994,2
1927,49,49636,Mouthwash,7,3.88,36,77,36,7,27.16,2
1928,61,55053,Mouthwash,13,7.82,19,90,19,13,101.66,1
1929,35,36849,Mouthwash,9,6.36,7,86,7,9,57.24,2
1930,23,10028,Toothpaste,9,4.09,17,88,17,9,36.81,2
1931,35,51278,Whitening Kit,10,10.7,48,80,48,10,107.0,1
1932,36,30356,Whitening Kit,9,6.73,51,77,51,9,60.57000000000001,2
1933,39,20791,Toothbrush,9,3.77,87,68,87,9,33.93,3
1934,54,11012,Toothbrush,8,5.89,76,73,76,8,47.12,3
1935,49,54767,Whitening Kit,10,13.16,71,76,71,10,131.6,1
1936,58,46543,Mouthwash,4,10.92,89,61,89,4,43.68,0
1937,20,42292,Mouthwash,8,9.32,78,67,78,8,74.56,3
1938,45,61668,Mouthwash,8,9.08,58,75,58,8,72.64,3
1939,27,52647,Toothpaste,4,5.24,95,61,95,4,20.96,0
1940,52,64395,Mouthwash,4,5.05,89,67,89,4,20.2,0
1941,46,28287,Toothpaste,5,8.9,75,67,75,5,44.5,0
1942,32,44585,Whitening Kit,6,11.47,75,69,75,6,68.82000000000001,3
1943,50,25599,Mouthwash,9,4.96,7,88,7,9,44.64,2
1944,24,42247,Mouthwash,6,7.26,107,63,107,6,43.56,0
1945,29,42016,Toothbrush,9,8.09,62,77,62,9,72.81,3
1946,47,52519,Whitening Kit,10,6.3,67,70,67,10,63.0,3
1947,38,45546,Mouthwash,7,7.06,15,83,15,7,49.419999999999995,2
1948,48,52480,Toothpaste,10,4.93,67,81,67,10,49.3,3
1949,41,53441,Whitening Kit,8,8.27,53,75,53,8,66.16,2
1950,37,70859,Toothbrush,11,7.93,41,79,41,11,87.22999999999999,1
1951,54,41216,Whitening Kit,5,9.04,17,79,17,5,45.199999999999996,2
1952,21,33707,Toothpaste,7,6.99,113,62,113,7,48.93,3
1953,45,47953,Toothbrush,3,9.28,57,67,57,3,27.839999999999996,0
1954,61,35372,Toothpaste,4,8.35,44,73,44,4,33.4,0
1955,37,62783,Whitening Kit,8,10.59,71,65,71,8,84.72,3
1956,41,41601,Toothbrush,8,6.84,75,72,75,8,54.72,3
1957,49,38213,Toothpaste,6,9.86,64,66,64,6,59.16,0
1958,58,39344,Whitening Kit,8,6.94,110,62,110,8,55.52,3
1959,53,53621,Toothpaste,12,9.1,20,81,20,12,109.19999999999999,1
1960,51,43107,Mouthwash,9,10.82,1,84,1,9,97.38,1
1961,53,37299,Whitening Kit,10,10.44,96,69,96,10,104.39999999999999,3
1962,19,64984,Toothbrush,3,6.99,102,63,102,3,20.97,0
1963,32,34725,Toothbrush,12,6.19,118,70,118,12,74.28,3
1964,51,45426,Mouthwash,8,9.93,85,73,85,8,79.44,3
1965,53,52827,Toothpaste,6,6.37,31,76,31,6,38.22,2
1966,23,25423,Toothpaste,8,9.97,17,79,17,8,79.76,2
1967,56,50763,Toothbrush,12,4.51,89,73,89,12,54.12,3
1968,59,32338,Toothpaste,9,8.68,41,77,41,9,78.12,2
1969,29,54873,Whitening Kit,3,6.58,97,58,97,3,19.740000000000002,0
1970,20,33448,Whitening Kit,4,3.34,76,68,76,4,13.36,0
1971,62,53313,Toothbrush,6,5.56,116,60,116,6,33.36,0
1972,35,58269,Whitening Kit,8,6.53,28,76,28,8,52.24,2
1973,57,55337,Toothbrush,5,12.31,49,70,49,5,61.550000000000004,2
1974,38,48015,Toothpaste,13,0.01,90,70,90,13,0.13,3
1975,32,42224,Toothpaste,8,6.67,100,63,100,8,53.36,3
1976,50,38082,Toothpaste,3,6.63,55,72,55,3,19.89,0
1977,52,62652,Mouthwash,14,5.07,8,92,8,14,70.98,1
1978,43,36606,Toothbrush,7,6.53,32,77,32,7,45.71,2
1979,25,32555,Whitening Kit,7,7.13,51,74,51,7,49.91,2
1980,53,52984,Toothpaste,15,5.83,115,79,115,15,87.45,1
1981,47,35446,Mouthwash,7,8.39,90,75,90,7,58.730000000000004,3
1982,40,33599,Whitening Kit,5,11.45,69,75,69,5,57.25,0
1983,59,27676,Whitening Kit,7,7.38,107,62,107,7,51.66,3
1984,61,39205,Whitening Kit,8,5.78,38,77,38,8,46.24,2
1985,31,44007,Toothpaste,11,7.23,77,76,77,11,79.53,3
1986,31,47917,Whitening Kit,9,6.63,19,85,19,9,59.67,2
1987,19,56415,Toothbrush,9,10.24,6,83,6,9,92.16,2
1988,54,51322,Mouthwash,8,6.34,119,62,119,8,50.72,3
1989,22,42709,Whitening Kit,6,8.72,45,79,45,6,52.32000000000001,2
1990,55,42621,Whitening Kit,14,8.22,70,83,70,14,115.08000000000001,1
1991,62,51121,Toothbrush,10,7.77,16,86,16,10,77.69999999999999,2
1992,58,60270,Whitening Kit,7,4.66,54,76,54,7,32.620000000000005,2
1993,64,46515,Toothpaste,7,5.96,93,68,93,7,41.72,0
1994,31,39370,Toothpaste,7,7.02,82,71,82,7,49.14,0
1995,56,33085,Toothpaste,13,4.52,32,88,32,13,58.75999999999999,1
1996,42,27657,Whitening Kit,10,5.05,29,81,29,10,50.5,2
1997,37,52995,Mouthwash,3,6.3,107,59,107,3,18.9,0
1998,19,51935,Mouthwash,13,8.35,52,88,52,13,108.55,1
1999,56,51928,Whitening Kit,7,11.02,81,71,81,7,77.14,3
2000,23,43456,Mouthwash,14,8.17,106,79,106,14,114.38,1
2001,34,61883,Mouthwash,5,7.82,112,57,112,5,39.1,0
2002,42,39190,Whitening Kit,6,7.67,69,70,69,6,46.019999999999996,0
2003,45,56463,Toothpaste,13,6.65,96,75,96,13,86.45,3
2004,19,44535,Whitening Kit,6,7.26,29,76,29,6,43.56,2
2005,52,37699,Toothpaste,5,8.91,93,61,93,5,44.55,0
2006,54,52110,Toothpaste,9,9.87,106,73,106,9,88.83,3
2007,22,49915,Mouthwash,9,1.4,3,88,3,9,12.6,2
2008,18,49283,Mouthwash,9,9.3,51,77,51,9,83.7,3
2009,57,45975,Toothpaste,8,6.76,68,76,68,8,54.08,3
2010,29,44545,Toothpaste,7,8.74,44,78,44,7,61.18,2
2011,53,73660,Mouthwash,9,8.4,25,87,25,9,75.60000000000001,2
2012,62,59211,Toothbrush,6,7.17,22,81,22,6,43.019999999999996,2
2013,40,53673,Toothpaste,6,8.81,42,78,42,6,52.86,2
2014,64,46341,Toothpaste,5,8.21,75,63,75,5,41.050000000000004,0
2015,48,57085,Toothpaste,7,7.41,8,81,8,7,51.870000000000005,2
2016,28,51215,Mouthwash,7,7.23,91,72,91,7,50.61,0
2017,27,45314,Whitening Kit,10,5.03,44,81,44,10,50.300000000000004,2
2018,20,41357,Toothpaste,7,7.54,110,63,110,7,52.78,3
2019,31,44028,Toothpaste,8,2.52,53,78,53,8,20.16,2
2020,33,6954,Toothpaste,9,8.22,86,73,86,9,73.98,3
2021,27,47527,Whitening Kit,5,9.37,67,65,67,5,46.849999999999994,0
2022,46,39138,Whitening Kit,13,3.88,27,90,27,13,50.44,1
2023,27,64112,Toothpaste,10,6.81,11,79,11,10,68.1,2
2024,29,45232,Toothpaste,12,11.05,27,89,27,12,132.60000000000002,1
2025,47,30732,Toothbrush,4,12.96,7,85,7,4,51.84,2
2026,58,44401,Whitening Kit,9,7.26,91,65,91,9,65.34,3
2027,18,32446,Toothbrush,8,7.66,111,64,111,8,61.28,3
2028,22,50680,Toothpaste,7,7.32,75,71,75,7,51.24,0
2029,37,48491,Toothpaste,6,7.88,57,71,57,6,47.28,0
2030,25,56494,Toothpaste,9,10.59,89,75,89,9,95.31,3
2031,60,35509,Toothpaste,5,7.51,39,76,39,5,37.55,2
2032,29,45408,Mouthwash,8,4.07,51,73,51,8,32.56,2
2033,18,28619,Mouthwash,9,8.14,80,74,80,9,73.26,3
2034,37,53417,Mouthwash,6,6.54,21,81,21,6,39.24,2
2035,45,51226,Toothbrush,12,4.7,90,70,90,12,56.400000000000006,3
2036,60,50949,Whitening Kit,10,4.7,91,71,91,10,47.0,3
2037,54,45019,Toothpaste,5,7.22,57,70,57,5,36.1,0
2038,64,49977,Whitening Kit,9,9.07,51,81,51,9,81.63,3
2039,54,64252,Mouthwash,8,8.93,109,65,109,8,71.44,3
2040,29,41578,Toothpaste,6,10.51,117,57,117,6,63.06,3
2041,54,46663,Toothpaste,6,5.61,17,85,17,6,33.660000000000004,2
2042,61,31966,Toothbrush,7,6.58,31,81,31,7,46.06,2
2043,45,34580,Whitening Kit,8,9.09,14,79,14,8,72.72,2
2044,64,46173,Toothbrush,4,9.3,87,64,87,4,37.2,0
2045,32,58247,Mouthwash,9,6.2,2,88,2,9,55.800000000000004,2
2046,23,41924,Whitening Kit,8,5.78,90,69,90,8,46.24,3
2047,61,42169,Mouthwash,8,8.68,26,81,26,8,69.44,2
2048,37,40117,Toothbrush,8,9.7,22,88,22,8,77.6,2
2049,31,38582,Toothbrush,12,6.91,106,71,106,12,82.92,3
2050,19,48539,Toothpaste,9,8.65,28,86,28,9,77.85000000000001,2
2051,26,27032,Whitening Kit,7,7.51,6,82,6,7,52.57,2
2052,54,60371,Whitening Kit,5,5.87,112,66,112,5,29.35,0
2053,37,37014,Toothpaste,5,9.34,103,60,103,5,46.7,0
2054,43,53662,Whitening Kit,4,6.93,19,77,19,4,27.72,2
2055,46,29760,Mouthwash,8,3.71,56,79,56,8,29.68,2
2056,18,53026,Mouthwash,13,5.85,21,91,21,13,76.05,1
